ایستگاه,تاریخ,دمای حداقل,دمای حداکثر,نقطه شبنم,رطوبت نسبی,میانگین سرعت باد
stationid,datetime,tmin,tmax,td_m,um,ffm
40768,2026-04-25 00:00:00,5,22,-1.3375,42.625,2.25
40768,2026-04-26 00:00:00,6.3,19.7,5.9,71.875,2
40768,2026-04-27 00:00:00,3.5,15.5,5.3625,79.25,2.75
40768,2026-04-28 00:00:00,2.7,18.3,6.2375,80.625,2.75
40768,2026-04-29 00:00:00,5.9,18.6,6.6875,75.125,2.875
40768,2026-04-30 00:00:00,4.3,18.4,3.45,60.375,2
40768,2026-05-01 00:00:00,3.6,20.3,4.3375,60,1.75
40768,2026-05-02 00:00:00,5.8,19.4,4.275,58.875,2.125
40768,2026-05-03 00:00:00,5.1,24.1,4.85,51.75,2.625
40768,2026-05-04 00:00:00,10.9,24,4.35,41.125,3.125
40768,2026-05-05 00:00:00,10.4,24.5,5.275,44.25,4.875
40768,2026-05-06 00:00:00,8.8,22.3,-3.4875,30,4.25
40768,2026-05-07 00:00:00,5.5,23.9,-4.6375,24,4.125
40768,2026-05-08 00:00:00,11.7,23.6,-0.3375,32.125,3.375
40768,2026-05-09 00:00:00,5.3,22.5,-1.075,40.125,2
40768,2026-05-10 00:00:00,5.2,23.7,-1.3375,36.75,3
40768,2026-05-11 00:00:00,5.2,24.6,1.95,40,2.25
40768,2026-05-12 00:00:00,8.3,26.4,4.575,49.375,2.75
40768,2026-05-13 00:00:00,7.5,24.8,3.55,49.25,3
40768,2026-05-14 00:00:00,9.1,24.6,-1.175,34,3
40768,2026-05-15 00:00:00,6.6,24,1.8875,38.625,3.375
40768,2026-05-16 00:00:00,7,18,4.37778,63.2222,3.33333
40768,2026-05-17 00:00:00,4,18.3,1.9875,51.125,3.625
40768,2026-05-18 00:00:00,6.3,21.5,1.2875,37.125,5.25
40768,2026-05-19 00:00:00,15.8,22.9,1.6625,36.5,5.25
40768,2026-05-20 00:00:00,3.8,20.3,2.675,54.875,2.875
40768,2026-05-21 00:00:00,4.8,23.7,1.6375,39.75,3.5
40768,2026-05-22 00:00:00,7.9,23.2,2.0625,45.875,2.875
40768,2026-05-23 00:00:00,4.7,25.4,0.25,40,2.875
40768,2026-05-24 00:00:00,6.4,27.6,2.3125,34.25,3.75
40768,2026-05-25 00:00:00,10.3,25.3,-1.9125,27.8571,3
40768,2026-05-26 00:00:00,3.6,25.3,-5.1125,25.875,4
40768,2026-05-27 00:00:00,4.6,26.8,-3.4375,27.75,2.25
40768,2026-05-28 00:00:00,9.1,30,0.525,27.875,2.375
40768,2026-05-29 00:00:00,10.5,32,1.8375,30.375,4.75
40768,2026-05-30 00:00:00,9.3,26.9,-0.25,32.375,3.375
40768,2026-05-31 00:00:00,6.2,26.2,-0.875,32.75,2.5
40768,2026-06-01 00:00:00,7.3,26.5,-2.1625,27.875,2.5
40768,2026-06-02 00:00:00,7.5,28.3,1.425,35.125,3.25
40768,2026-06-03 00:00:00,9.5,30.6,2.6875,33.75,2.625
40768,2026-06-04 00:00:00,10.6,29,1.6375,32.625,2.875
40768,2026-06-05 00:00:00,9.3,28.5,0.8,29.375,2.375
40768,2026-06-06 00:00:00,9.9,30.2,0.8625,27.75,2
40768,2026-06-07 00:00:00,12.2,29.1,4.1875,40,2.75
40768,2026-06-08 00:00:00,7.7,28.5,5.4125,46.75,1.25
40768,2026-06-09 00:00:00,10.2,30.8,-0.1875,27.375,2.875
40768,2026-06-10 00:00:00,10.8,31,0.15,24,2.125
40768,2026-06-11 00:00:00,10.7,32.7,0.25,24,2
40768,2026-06-12 00:00:00,12,33.3,-0.6375,21.75,2.25
